chr10	42318486	42318591	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	1	4	2	0	1	12	0	0	23	0	14	2	0
chr19	4394368	4394791	3	7	11	3	9	1	4	0	3	9	2	5	10	6	5	5	11	3	4	4	5	4	5	5	1	11	10	6
chr19	56377943	56378054	147	143	177	160	219	270	153	5	246	151	132	164	35	250	28	236	199	119	135	123	98	238	148	45	149	118	258	244
chr19	58300167	58300241	150	174	282	144	147	223	84	4	237	81	95	171	5	235	123	282	231	80	183	85	34	273	204	46	221	33	185	230
chr13	19675539	19675639	28	15	57	38	38	15	85	8	35	190	82	47	37	62	7	39	38	98	29	74	94	43	17	68	22	121	40	54
chr3	69027899	69028294	2	0	1	4	0	1	2	2	0	37	12	2	10	0	0	0	3	7	0	10	6	2	0	4	2	9	6	2
chr3	88058087	88058129	674	864	701	1228	1228	974	524	27	810	554	442	1147	69	914	489	1352	1344	410	1025	415	180	964	591	107	627	126	1269	924
chr3	88100717	88100968	5	3	3	1	1	2	1	1	4	7	2	1	4	2	0	5	3	1	1	1	10	2	2	13	3	14	7	6
chr7	99479734	99479875	132	139	252	86	165	171	40	4	215	57	75	167	16	139	215	231	204	38	120	50	41	120	149	27	106	43	125	145
chr12	56734145	56738469	417	223	628	139	257	723	26	2	731	31	79	359	10	600	94	391	284	20	298	45	49	549	521	15	473	31	310	341
chr1	156673457	156673529	17	34	37	60	142	17	17	0	11	19	49	140	2	34	217	133	129	13	61	34	1	12	19	11	20	0	127	21
chr15	44526880	44526969	89	109	105	113	125	116	97	5	102	177	117	137	9	86	24	172	158	100	90	81	33	108	64	34	91	36	131	116
chr15	70048366	70048479	24	37	124	57	28	38	155	11	73	89	207	50	157	37	65	79	47	129	37	164	96	73	36	81	45	110	44	52
chrX	48482641	48482721	448	885	979	937	689	670	145	5	950	211	180	617	15	716	727	615	549	156	497	209	108	436	479	42	444	92	623	578
chr4	139388466	139388534	622	649	662	509	660	781	221	13	729	294	241	545	42	1087	58	519	357	221	316	207	164	691	655	108	561	143	668	635
chr4	145138484	145138563	214	317	268	217	218	285	255	7	295	202	186	179	14	351	113	164	177	160	146	160	29	314	223	29	255	41	175	249
chr11	3358897	3358994	429	340	343	217	287	535	108	2	447	111	152	290	132	657	24	389	311	87	183	86	174	470	390	134	355	189	301	540
chr11	59202660	59202769	3	4	1	2	16	1	4	0	0	6	14	36	0	2	20	22	51	4	23	10	0	0	1	3	1	3	5	0
chr11	61799767	61799901	705	925	1402	1350	1286	798	797	37	1023	851	1020	1748	260	1079	518	1541	1145	625	971	1035	374	662	765	487	435	472	1745	850
chr11	61799804	61799901	756	985	1490	1512	1445	880	842	41	1110	870	1025	1876	281	1170	700	1716	1245	657	1097	1082	391	700	859	482	455	494	1912	937
chr11	65855039	65855186	2780	4471	5196	5106	6316	3525	2829	159	3873	3680	2939	6677	960	3831	7425	7408	6383	2200	4362	2414	3571	3148	3492	2766	3045	4425	8736	3545
chr11	65855085	65855186	2731	4281	5008	5004	6070	3414	2617	145	3697	3324	2700	6447	827	3784	7075	6867	5960	2068	4147	2270	3316	3006	3555	2496	2949	4092	8413	3419
chr11	78494607	78496988	1	0	1	0	0	2	0	1	1	0	0	0	6	1	0	0	0	0	0	1	5	0	0	2	1	3	0	2
chr16	15700738	15700935	76	240	222	239	276	90	45	5	136	39	64	486	5	118	276	414	364	35	300	42	27	126	54	9	86	10	426	185
chr14	21092442	21093079	1183	717	2109	585	972	1561	233	7	1678	171	353	1655	6	1646	2725	2202	1678	146	1884	157	46	1796	1196	74	1519	33	975	1758
chr8	22565699	22565826	38	68	57	73	120	70	19	0	38	25	23	124	0	28	160	118	113	33	60	21	0	90	74	5	38	0	91	100
chr9	95942737	95942855	0	0	3	0	2	0	0	1	0	5	2	0	21	0	0	2	1	1	0	0	5	0	0	3	1	3	1	3
chr9	106861053	106861463	8	10	16	7	10	9	8	0	16	2	13	16	1	23	12	15	19	2	12	6	2	10	8	8	8	0	14	10
chr2	165682883	165683136	24	33	17	66	132	26	99	2	14	86	176	146	16	15	41	276	198	37	195	107	128	24	21	55	28	105	86	32
chr8	22090296	22090479	2	7	5	9	13	2	9	2	3	16	5	12	2	2	9	11	17	4	2	13	1	7	3	5	5	6	15	10
chr8	23135835	23135992	209	1535	313	2656	942	191	57	7	243	131	70	746	28	356	514	773	261	97	246	54	6	306	165	94	291	13	976	410
chr8	24914268	24914318	105	1123	122	619	3935	114	213	8	116	286	129	9687	35	127	3072	1932	3433	225	986	265	411	140	124	189	118	265	3865	83
chr11	70435573	70435725	843	1678	2581	1913	1701	1093	825	29	1917	815	1196	1939	228	1970	2194	2305	1485	785	1203	924	693	1199	1599	276	1076	632	2541	1051
chr9	121766583	121766673	195	260	367	530	460	219	309	13	290	307	235	513	17	311	611	584	565	190	435	228	56	215	265	49	185	68	413	187
chr19	4838996	4839196	952	1033	1933	3177	1750	1264	590	37	1422	573	665	1793	113	1067	1818	1911	1295	528	1258	520	101	1241	849	199	1007	93	2087	1676
chr19	6374609	6374670	66	102	58	36	96	91	15	0	38	26	13	161	5	47	87	56	47	7	52	9	10	33	71	11	35	7	127	114
chr2	73573200	73573259	166	130	219	112	173	202	88	0	249	31	116	182	18	321	78	136	144	29	135	55	42	167	187	38	148	38	139	116
chr7	19698345	19698403	225	271	249	351	275	224	68	6	247	194	65	272	390	497	34	345	215	62	154	68	166	237	281	134	210	174	407	198
chr7	19698342	19698403	221	271	249	338	274	221	70	7	238	185	65	264	376	493	34	343	208	62	149	69	164	229	281	134	208	176	399	193
chr7	44112748	44113024	154	335	435	929	481	154	1723	144	250	1794	1421	501	14	193	490	385	351	1741	263	2157	8	149	110	28	116	13	427	200
chr7	100430827	100431043	683	660	854	671	731	818	137	4	894	134	139	1003	11	1077	1513	983	796	118	600	137	129	778	761	63	652	91	988	889
chr7	141088402	141088453	1	0	1	1	0	0	0	0	0	2	0	0	5	0	1	2	0	1	0	0	5	2	1	12	0	23	1	1
chr6	117907209	117907429	12	18	15	21	35	32	9	1	15	9	13	47	0	4	39	57	42	7	41	7	3	9	2	4	5	2	26	12
chr6	125031023	125032637	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0
chr6	126644174	126644255	1230	1459	1258	1094	1176	1522	137	7	1367	178	102	1171	71	1637	648	1173	777	152	705	128	183	1291	1214	137	1135	158	1226	1419
chr17	35844571	35844726	228	540	890	217	407	323	939	34	480	805	1004	731	193	343	445	288	445	813	275	914	288	411	292	261	401	343	273	280
chr17	35844571	35844936	266	640	1035	250	443	358	957	31	523	990	1168	818	228	425	479	364	527	876	300	995	336	440	365	286	451	356	367	305
chr4	139061936	139062073	106	78	67	138	60	116	96	4	92	102	132	83	28	136	13	85	94	67	72	85	27	109	87	29	59	29	74	119
chr16	15700738	15700944	69	234	213	233	263	92	43	4	130	38	62	473	4	113	265	406	352	35	297	41	27	125	53	9	85	11	419	173
chr16	18784745	18784805	621	840	848	605	524	858	300	8	748	379	267	502	79	718	484	699	577	334	522	289	67	869	519	108	678	45	463	878
chr16	21504488	21506001	3	1	4	0	4	3	0	4	5	15	4	6	59	2	2	0	0	3	1	2	8	2	0	20	5	17	1	7
chr12	55716130	55716961	1738	2256	2096	2411	2566	2686	512	25	2139	330	407	3511	376	2354	4353	3794	3021	373	2834	511	1693	2020	2062	857	1837	1476	3454	2266
chr12	75938802	75939597	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12	79295381	79295476	1	3	2	1	0	0	1	0	5	1	4	2	14	1	0	2	7	0	4	0	7	1	0	7	0	18	3	0
chr14	33068643	33068823	0	1	1	2	7	0	0	0	3	0	0	7	23	0	2	4	5	0	2	0	13	0	0	19	0	20	9	0
chr16	21976170	21976232	10	4	4	17	8	5	22	2	9	60	48	6	6	12	1	6	10	30	10	26	4	8	5	6	8	10	16	13
chr4	103149206	103149295	86	59	134	49	123	92	19	0	91	12	110	127	11	87	3	82	125	9	70	15	7	88	55	28	62	6	79	70
chr4	139410530	139410587	1	0	2	0	0	0	2	0	2	2	4	1	27	0	0	0	0	2	0	1	17	0	0	16	0	13	1	1
chr4	150611017	150611096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0
chr9	97482881	97482938	27	6	35	63	11	37	68	2	34	54	100	33	16	35	14	41	18	56	22	48	161	28	29	49	18	151	39	40
chr9	119321934	119322004	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	3	0	0	6	0	6	0	0
chr9	124353430	124353464	12	66	25	99	122	14	237	2	25	95	181	64	21	16	111	66	96	126	66	146	19	17	15	18	18	15	94	10
chr6	38149521	38149555	1	5	4	7	9	1	3	0	2	7	2	2	85	2	2	0	5	3	2	3	29	1	2	68	1	38	4	5
chr6	38391565	38391659	1	0	0	0	0	0	0	0	0	1	0	0	40	0	0	1	0	0	0	0	17	0	0	21	0	24	0	0
chr6	117907209	117907488	6	9	0	3	13	10	2	0	4	1	3	15	0	2	7	7	11	3	9	0	1	3	2	2	5	1	6	7
chr6	124494044	124494095	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	25	0	0	25	0	20	0	0
chr3	37000122	37000225	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
chr3	85746015	85746088	0	0	1	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	5	0	0	11	0	12	0	0
chr3	123350871	123351012	0	0	0	1	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	71564968	71565079	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	17	0	0	7	0	14	0	0
chr1	75417741	75417783	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	2	1	0	7	1	5	1	0
chr1	179043666	179043736	96	141	99	107	159	127	37	2	99	42	47	114	4	76	84	143	145	31	120	33	34	131	89	7	117	28	118	143
chr7	43452958	43453005	0	0	4	1	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	26	0	0	26	0	20	0	0
chr7	130519811	130519876	0	0	1	0	0	0	104	6	0	414	130	1	797	0	0	2	5	81	0	150	326	0	0	564	0	299	0	2
chr7	130536909	130536982	0	0	1	0	0	0	61	0	0	104	42	4	206	0	4	3	5	47	1	60	186	0	0	333	0	250	0	1
chr7	130536916	130536982	0	0	1	0	0	0	59	0	0	102	40	4	202	0	4	3	4	47	1	60	175	0	0	328	0	235	0	1
chr5	32362602	32362676	1	2	0	3	4	1	0	0	3	4	1	2	6	3	0	7	5	0	1	1	6	2	0	3	1	1	2	3
chr5	76640996	76641085	215	107	132	57	333	155	173	2	204	153	106	222	2	186	38	115	309	134	146	136	1	187	118	19	114	0	193	144
chr5	103550315	103550411	119	69	76	37	59	152	141	6	83	123	98	92	4	48	3	66	106	91	51	123	36	107	67	14	66	31	61	171
chr11	73110604	73110722	1	0	1	5	1	0	3	0	1	26	10	1	80	0	0	3	4	4	0	16	71	0	0	133	0	75	3	1
chr11	114710186	114710249	0	0	2	0	0	0	1	0	1	0	0	1	21	2	0	1	0	0	0	1	10	0	0	33	0	6	0	0
chr2	73853721	73853794	10	22	7	15	35	17	5	1	8	8	4	24	12	15	5	8	10	8	6	3	2	1	10	6	4	4	16	12
chr2	158086487	158086555	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	12	0	0	59	0	8	0	0
chr13	66998417	66998549	0	0	1	1	0	0	0	0	0	0	0	0	63	0	0	1	0	0	2	0	77	0	0	87	0	79	0	0
chr13	95976481	95976599	3	3	1	0	2	0	1	0	3	6	3	3	12	1	0	1	4	1	1	4	17	1	0	9	0	29	3	2
chrX	74152231	74152291	2	0	2	2	0	0	0	0	2	1	0	2	30	2	0	2	2	0	2	4	34	1	0	68	3	62	1	4
chrX	102127137	102127288	614	7	1121	59	3	721	105	9	616	314	63	34	1462	120	6	33	19	70	20	192	3307	688	592	1241	657	3072	7	971
chr18	36796111	36796187	425	338	598	747	635	507	352	15	503	334	301	720	191	739	128	912	674	226	487	405	284	480	295	314	332	457	832	493
chr12	55716116	55716961	1669	2181	2020	2343	2453	2607	493	24	2048	317	400	3393	359	2276	4053	3683	2920	360	2737	495	1659	1958	1992	834	1785	1445	3356	2187
chr12	70292109	70292265	0	1	2	0	1	1	0	0	1	1	0	1	1	0	0	0	1	2	0	1	5	4	1	7	0	11	2	1
chr19	3575563	3575640	1293	1923	2314	1537	1387	1589	484	18	1604	412	544	1807	26	1321	1771	1543	1342	405	1190	468	100	1642	1780	167	1536	65	1409	1910
chr19	10919961	10920403	1138	1030	1788	1076	927	1449	288	12	1536	265	342	1016	9	1133	896	921	892	251	860	249	64	1255	1143	37	941	73	826	1131
chr6	138416334	138416414	14	7	22	5	9	13	20	1	17	16	18	11	1	13	2	3	8	13	5	16	1	33	13	8	17	4	11	14
chr16	4668632	4668743	5	13	19	12	16	6	19	1	11	33	14	13	39	11	24	16	8	25	9	19	15	8	9	30	6	21	8	8
chr7	19698336	19698403	207	261	239	321	264	213	73	7	224	187	66	249	352	470	33	336	201	61	151	74	159	217	278	130	187	172	382	185
chr4	75950553	75950650	275	308	345	252	216	423	164	7	368	173	173	226	67	470	29	259	200	139	148	172	144	376	265	33	299	146	266	239
chr3	76075737	76075865	11	1	12	0	0	6	1	0	6	0	0	0	0	3	1	0	0	0	0	1	9	18	3	12	3	12	0	15
chr17	7251647	7251686	92	205	208	161	194	164	32	2	146	22	29	260	8	173	337	229	277	13	151	31	33	198	174	39	122	39	230	149
chr11	46277850	46278058	22	29	36	252	55	53	54	0	36	31	36	12	0	16	57	41	38	58	17	66	2	49	40	3	31	2	100	59
chr11	59132371	59132460	28	1	35	11	5	55	17	0	33	14	18	12	5	34	6	14	9	13	7	10	9	36	34	18	30	2	10	51
chr2	37645327	37645470	222	559	408	925	625	481	173	13	378	334	218	545	27	382	349	1293	564	174	387	123	57	365	259	67	275	98	1446	384
chr2	178430839	178433432	99	97	160	183	151	172	39	3	125	123	65	182	17	78	84	195	125	31	155	82	30	94	94	39	75	35	150	95
chr16	18418398	18424303	158	203	540	453	245	174	446	21	356	757	358	275	37	299	351	214	188	418	138	551	946	201	181	209	148	825	499	203
chr8	104497814	104497966	174	296	174	1284	563	273	233	13	198	207	207	396	8	177	150	663	641	204	406	198	85	244	160	45	164	71	602	277
chr5	31526249	31526614	593	843	1077	606	738	682	383	14	1006	275	474	777	19	1114	893	768	685	283	655	385	96	682	1002	88	610	83	669	671
chr17	7352578	7352621	126	69	124	269	166	197	85	2	140	78	82	209	0	201	452	319	221	62	239	95	16	186	130	15	98	5	236	150
chr7	80743712	80743792	0	15	1	106	218	1	426	12	0	266	140	150	12	3	2	59	75	294	31	231	68	0	0	90	0	34	92	5
chr7	82285131	82285173	3	3	1	3	1	1	0	0	1	0	2	1	6	0	0	3	0	1	2	2	11	2	0	23	2	16	3	1
chr1	156294390	156294434	795	664	1848	1036	355	1085	456	24	1245	397	384	662	13	1368	472	631	304	395	394	463	106	1179	1033	25	943	97	524	1072
chr1	180973203	180973294	131	94	140	190	79	152	75	2	113	99	82	117	149	143	9	151	133	76	74	55	313	155	103	145	122	367	155	174
chr11	65855083	65855186	2616	4028	4728	4752	5751	3222	2477	137	3490	3142	2554	6094	804	3576	6822	6602	5674	1963	3987	2134	3137	2833	3318	2353	2746	3818	7993	3241
chr11	70435573	70435846	792	1671	2525	1907	1715	1016	809	32	1844	771	1113	1862	236	1692	2658	2256	1443	682	1209	874	651	1217	1403	279	1038	602	2306	1040
chr11	75571881	75571970	9338	8626	16652	29375	13228	11778	5443	438	13387	6265	2798	10770	136	8544	14372	10824	7432	7301	7919	4643	54	7583	6332	256	7494	44	13509	13007
chr11	118482032	118482489	20	44	78	22	45	31	141	9	57	169	142	75	348	30	82	54	67	108	39	146	148	34	62	288	33	177	57	29
chr6	30744395	30744458	1492	1003	1625	6122	2119	677	253	16	733	268	142	784	51	658	1334	1116	455	220	423	204	19	1291	460	25	1772	35	3864	4964
chr6	30895469	30895541	848	302	1446	1370	1140	1171	1085	36	1149	2026	1228	1580	8	1163	2654	1962	1527	1182	1215	1204	54	1277	1059	160	999	27	1416	1193
chr5	76637072	76637143	259	163	145	83	487	208	212	4	268	179	131	249	0	208	79	159	415	193	178	179	3	279	173	31	180	1	232	166
chr17	32929032	32929137	3	5	17	2	18	1	123	2	11	26	53	23	1	5	19	13	18	46	13	104	14	6	6	2	7	9	17	1
chr11	65855026	65855186	2690	4377	5123	4939	6147	3470	2644	150	3793	3486	2782	6500	995	3542	7430	7210	6175	2055	4245	2259	3465	3047	3191	2804	2966	4231	8364	3467
chr11	65855033	65855186	2660	4310	5036	4912	6104	3417	2689	151	3762	3506	2815	6446	937	3608	7257	7197	6183	2093	4220	2273	3447	3049	3253	2676	2943	4278	8381	3438
chr11	65855081	65855186	2631	4057	4769	4775	5801	3243	2522	136	3523	3201	2605	6137	825	3607	6779	6692	5726	1987	4060	2171	3188	2842	3337	2348	2750	3888	8059	3269
chr11	69641354	69641391	1627	4156	1813	4405	7461	1687	914	40	1790	448	1633	7991	33	2204	11528	11689	5027	754	6059	813	44	1269	1174	31	1314	43	7408	2576
chr7	45103458	45103639	72	178	169	115	153	99	25	1	114	47	34	164	7	170	145	101	119	24	80	32	9	71	89	7	71	13	152	70
chr7	100093311	100093371	1019	2511	2987	771	1954	1200	369	15	2230	397	921	3203	53	1369	2028	2670	1686	303	1804	368	199	1275	1076	170	1223	134	1979	1155
chr3	126998092	126998323	11	20	15	21	24	20	0	0	27	3	4	35	15	27	23	28	32	4	21	1	3	19	11	5	21	5	10	18
chrX	48482639	48482721	449	875	978	934	684	662	144	4	935	210	178	606	15	715	710	610	540	155	490	208	105	430	468	41	446	91	625	585
chr12	31282760	31282868	3436	2764	2893	1008	1449	4747	294	13	3415	267	405	1925	7	4440	672	2126	1491	288	1585	267	8	4718	4187	26	3672	1	1834	4745
chr12	110545902	110545982	219	335	191	286	234	321	127	12	247	163	93	183	0	267	132	276	244	105	150	100	56	297	236	31	279	23	275	309
chr4	99057759	99061178	1294	1187	1059	803	841	1276	222	17	1105	158	312	830	12	1368	235	674	618	206	463	206	107	1533	1221	29	1320	96	800	1307
chr2	69880664	69880766	72	91	89	41	73	92	120	9	107	102	95	90	47	120	36	48	51	98	47	89	128	92	89	63	83	150	71	89
chr6	43523767	43523883	303	670	594	321	443	379	195	7	615	157	230	448	28	530	304	522	437	148	356	177	67	422	340	57	329	59	460	293
chrX	74197178	74197362	69	44	114	83	51	40	103	1	81	100	109	72	108	111	9	49	65	99	38	88	368	64	57	237	49	410	60	57
chr17	46721879	46721919	7366	8708	8278	7815	5951	10176	3453	160	8362	2622	3362	5526	992	10971	4321	6377	5787	3228	5126	3011	1342	9846	8288	1021	7660	1023	5528	9426
chr17	46721879	46721922	7464	8799	8332	7883	5983	10261	3502	162	8411	2641	3396	5567	1000	11070	4342	6428	5845	3248	5196	3037	1353	9922	8359	1027	7719	1027	5582	9551
chr1	43990663	43990704	1419	2134	2153	2496	2350	1819	295	6	1738	250	280	2653	332	1607	4105	2492	2323	250	2054	245	1071	1617	1698	1372	1611	1196	2273	2065
chr14	55633236	55633333	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	1	0	1	4	1
chr14	74736035	74737211	635	674	919	666	675	1020	108	3	883	213	93	673	79	958	723	808	562	129	559	133	101	870	776	80	813	91	687	894
chr11	65855136	65855186	2662	4145	4721	4977	5886	3316	2471	138	3528	3306	2649	6333	660	3703	8274	6950	5945	1968	4202	2095	2914	2890	3577	2139	2752	3785	8189	3398
chr13	112882992	112883099	79	123	187	51	82	93	198	5	174	86	169	120	10	121	125	75	106	168	63	201	11	180	125	13	112	14	49	98
chr15	85580908	85581379	13	23	42	25	36	18	176	4	30	144	175	40	3	18	26	46	42	128	23	160	4	35	17	13	26	2	38	25
chr7	44468160	44468276	45984	70531	61551	48495	43052	65376	21275	956	50332	14691	17302	44889	8661	67427	46923	51308	47829	23225	40074	19136	12999	60275	58550	18597	46693	7825	42321	65350
chr7	102465814	102465933	204	387	441	343	442	268	46	2	390	55	77	470	2	271	818	544	387	35	366	63	31	327	307	13	235	11	462	320
chr7	128460986	128461124	138	100	142	71	101	53	44	2	134	174	61	121	33	100	93	124	146	71	116	57	14	128	93	56	112	11	85	135
chr9	121766583	121766693	179	236	374	478	433	215	284	7	274	258	218	479	19	297	586	547	522	186	413	218	49	194	244	49	162	65	409	179
chr15	75896757	75896819	3	4	0	4	2	4	1	0	1	5	5	1	1	3	0	2	4	2	0	4	2	2	2	0	2	2	2	2
chr1	58480896	58480959	100	84	117	50	58	135	60	1	122	77	67	52	50	100	5	63	59	63	59	75	59	128	82	27	101	64	41	118
chr14	59384725	59384783	1	2	0	0	0	1	10	0	1	19	6	1	71	0	0	0	0	10	0	7	45	1	0	64	0	62	0	0
chr14	69714723	69714778	17	76	66	202	74	18	227	6	44	271	176	98	105	34	70	145	147	232	141	133	161	31	22	148	19	213	116	34
chr7	92040867	92042079	4	11	14	8	29	4	243	19	13	236	274	22	58	3	5	17	23	218	10	288	65	13	7	97	12	47	17	14
chr4	44762475	44764618	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
chr4	99061015	99061178	599	575	555	416	409	626	97	6	553	86	129	432	7	624	120	361	321	84	220	83	51	774	582	19	672	44	390	670
chr4	145138523	145138563	176	260	207	164	157	244	226	7	255	165	152	153	16	267	104	138	147	124	122	128	26	244	167	24	208	38	126	218
chr4	150166483	150166635	0	0	0	1	1	0	0	0	0	0	0	0	8	0	0	1	1	0	0	0	4	0	0	15	0	2	0	0
chr4	150908251	150908317	0	1	6	0	0	0	2	2	2	12	0	0	0	4	0	0	0	3	0	1	1	2	0	3	1	0	0	2
chr17	32381031	32381083	58	64	144	63	77	51	67	1	132	144	202	95	164	66	3	63	87	87	54	119	134	65	30	111	38	166	65	79
chr17	46935341	46935433	59	50	57	123	91	80	33	4	78	31	25	66	18	80	32	84	64	24	51	59	16	67	53	10	52	14	98	76
chr11	59807742	59807799	1164	1203	1497	1032	842	1459	270	5	1629	223	279	843	78	1757	559	869	696	188	651	243	268	1262	1515	138	1020	286	975	1498
chr11	60709728	60709944	0	0	0	0	0	0	10	0	0	103	4	0	0	0	1	0	0	10	0	4	0	0	0	0	0	0	0	0
chr11	65855010	65855186	2706	4514	5242	5087	6237	3519	2717	145	3870	3527	2796	6667	1212	3496	7827	7353	6212	2107	4378	2305	3625	3065	3189	3141	3011	4438	8395	3570
chr11	69665926	69666019	41	60	75	65	70	63	45	2	76	41	88	77	51	92	90	89	74	40	36	69	45	39	57	45	26	58	97	41
chr12	69258628	69258861	2256	2440	3561	2075	2361	2624	454	6	3681	423	531	2955	38	3524	3068	3103	3071	339	2774	413	243	2686	2914	172	2814	169	2526	2903
chr6	17656445	17656550	8	6	7	3	4	3	11	2	5	48	7	1	12	1	2	3	4	9	5	12	6	4	2	8	3	5	2	8
chr6	30687309	30693636	2	6	17	1	9	8	3	0	14	4	6	5	2	4	17	6	10	6	7	11	0	11	3	2	4	0	2	5
chr6	143195316	143195412	11	5	5	7	2	12	54	3	6	49	45	6	5	13	0	1	8	51	2	56	23	16	7	13	13	20	4	14
chr19	11480400	11480451	1	2	0	4	4	1	2	0	0	6	0	3	7	0	10	14	8	0	5	3	8	1	0	1	0	7	1	2
chr19	39539031	39539082	467	406	515	668	547	635	344	2	478	208	248	592	136	718	62	731	548	216	458	284	529	523	434	195	376	608	623	714
chr19	42250092	42250140	16	57	22	101	57	9	34	1	16	74	51	58	1	35	82	46	53	36	28	53	7	18	29	6	14	4	68	15
chr19	43849625	43849775	13	29	12	29	36	31	10	0	24	11	16	27	2	33	10	32	25	11	12	17	9	9	26	5	11	15	41	10
chr19	48645848	48645973	248	104	627	144	77	335	654	21	607	492	546	144	971	462	162	142	248	430	143	532	2150	594	345	158	414	2273	108	332
chr2	24824894	24824944	14	26	77	26	60	25	6	1	61	11	18	73	17	41	92	75	54	4	62	16	6	32	22	9	24	7	55	32
chr2	37645324	37645470	224	558	410	920	626	480	172	13	375	338	222	545	27	384	347	1292	567	174	387	123	57	367	259	67	279	98	1452	383
chr2	69993813	69993865	14	11	22	7	12	10	9	0	11	5	18	11	9	11	10	15	12	13	4	5	18	15	8	29	10	22	7	22
chr2	113699920	113700060	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	2	0	1
chr2	148690234	148690303	157	177	152	284	216	201	145	10	171	270	168	230	65	190	127	263	349	163	179	178	58	218	144	45	162	67	200	173
chr2	165682883	165683073	28	47	22	80	160	36	125	2	17	89	181	180	18	21	47	360	236	49	232	120	142	27	29	68	29	118	119	51
chr8	91070407	91070448	50	94	40	34	82	62	71	5	50	84	58	71	6	80	8	46	48	53	29	53	6	63	57	5	45	11	43	43
chrX	150987206	150987838	1395	820	1587	647	1149	1261	232	8	1456	106	380	1333	16	1843	775	1298	1200	126	1084	165	97	2822	1507	126	1371	77	983	1355
chr10	97674836	97674879	302	456	462	650	387	341	1004	58	476	570	335	341	35	382	365	458	358	547	314	633	223	401	374	59	260	173	544	372
chr11	84905644	84905905	1	0	4	2	0	0	1	0	1	1	3	2	111	3	0	0	0	1	1	2	58	2	0	74	1	168	1	0
chr11	101991513	101991607	0	0	0	0	0	0	0	0	0	4	0	0	67	0	0	0	0	0	1	0	11	0	0	16	0	17	0	0
chr11	117702401	117702438	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	1	1	0	0	23	0	0	20	0	19	0	0
chr14	31168323	31168411	38	74	69	91	102	67	307	10	64	226	233	70	379	58	26	92	129	204	61	226	251	77	39	184	62	245	76	64
chr19	4197417	4197476	0	0	0	0	0	0	5	0	2	8	7	0	174	0	0	0	0	7	0	7	31	1	0	4	1	73	0	0
chr19	34672363	34672435	2	0	0	0	0	0	3	0	2	4	3	0	38	0	0	0	2	1	0	2	41	1	0	49	1	16	0	1
chr19	44132002	44132085	14	21	14	43	20	17	67	0	30	36	54	20	11	32	6	20	37	30	14	53	13	31	18	9	30	16	21	35
chr4	26340348	26340416	1	1	5	1	1	1	2	0	2	18	0	0	13	2	0	4	2	8	1	7	13	2	0	19	3	15	4	5
chr4	41635148	41635204	0	3	0	2	31	2	1	0	1	6	2	15	29	1	9	9	13	5	5	3	38	0	0	53	0	65	12	0
chr4	139410530	139410591	1	0	2	0	0	0	2	0	2	2	3	1	27	0	0	0	0	3	0	1	16	0	0	16	0	13	1	1
chr9	8946951	8947006	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	55	0	0	116	0	60	0	0
chr9	110108393	110109025	0	0	1	0	1	0	0	0	1	0	0	0	9	0	0	1	0	0	1	0	4	0	0	11	0	1	2	0
chr16	14188405	14188483	0	0	2	2	2	1	0	0	1	1	1	0	96	3	0	0	0	0	1	0	36	2	0	35	3	57	1	1
chr7	19698341	19698403	218	268	248	333	272	217	68	7	232	182	64	255	368	483	34	338	207	63	149	70	165	224	281	133	203	176	394	190
chr7	26371935	26371988	244	53	220	61	37	318	153	8	244	170	134	65	507	245	11	47	46	110	39	157	838	259	193	304	217	877	46	423
chr7	45614996	45615068	0	0	0	0	0	0	4	0	1	1	6	0	26	4	0	0	0	1	0	1	28	2	0	55	1	38	0	3
chr7	122595074	122595161	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0
