chr	start	end	len
chr5	107764676	107790508	25833
chr5	107914346	107924719	10374
chr5	108080825	108081218	394
chr5	108613513	108625091	11579
chr5	108616909	108625091	8183
chr5	110265512	110267265	1754
chr5	110755397	110756766	1370
chr5	111182924	111183431	508
chr5	111335495	111349574	14080
chr5	112461147	112466111	4965
chr5	112461147	112475586	14440
chr5	112471597	112475586	3990
chr5	112953826	112966986	13161
chr5	113865639	113882157	16519
chr5	115172759	115176270	3512
chr5	115479602	115480525	924
chr5	115662700	115663886	1187
chr5	117500713	117505639	4927
chr5	117616832	117671501	54670
chr5	118092496	118095729	3234
chr5	118593333	118680971	87639
chr5	118593333	118593570	238
chr5	120487430	120491223	3794
chr5	120654806	120655129	324
chr5	121149103	121154526	5424
chr5	121258699	121266405	7707
chr5	121262499	121277833	15335
chr5	121277675	121281944	4270
chr5	121377738	121379681	1944
chr5	121407193	121409204	2012
chr5	121425971	121431585	5615
chr5	121678764	121679926	1163
chr5	121745723	121749229	3507
chr5	121794938	121802265	7328
chr5	121802081	121803080	1000
chr5	122567261	122611107	43847
chr5	122572640	122611107	38468
chr5	122947727	122982823	35097
chr5	123099837	123104511	4675
chr5	124376098	124378546	2449
chr5	124376098	124414527	38430
chr5	124391922	124398509	6588
chr5	125065840	125069077	3238
chr5	125429705	125431766	2062
chr5	125622461	125638328	15868
chr5	125622461	125623352	892
chr5	125622461	125698750	76290
chr5	127644319	127664708	20390
chr5	127650683	127677300	26618
chr5	128268492	128269377	886
chr5	130101590	130114666	13077
chr5	130101590	130102535	946
chr5	130187401	130191043	3643
chr5	130187401	130198116	10716
chr5	130229449	130240491	11043
chr5	130229449	130236953	7505
chr5	130274621	130325709	51089
chr5	130877661	130906763	29103
chr5	130895468	130906763	11296
chr5	131081538	131086071	4534
chr5	131451884	131461353	9470
chr5	131472259	131477023	4765
chr5	132050308	132259136	208829
chr5	132258924	132259136	213
chr5	134272524	134283248	10725
chr5	134361669	134363374	1706
chr5	134491893	134500149	8257
chr5	134494209	134500149	5941
chr5	134496229	134500149	3921
chr5	134621949	134627775	5827
chr5	134664185	134665293	1109
chr5	135059107	135061344	2238
chr5	135222097	135223084	988
chr5	135835040	135840454	5415
chr5	139279509	139280817	1309
chr5	140425262	140427567	2306
chr5	140430971	140433134	2164
chr5	140629382	140636066	6685
chr5	141582293	141613240	30948
chr5	141936044	141937721	1678
chr5	142046128	142100212	54085
chr5	142506459	142508317	1859
chr5	144001377	144009286	7910
chr5	144182737	144183421	685
chr5	146259505	146271735	12231
chr5	146283629	146299850	16222
chr5	146421918	146435467	13550
chr5	146751695	146769017	17323
chr5	146763201	146769017	5817
chr5	147450653	147488258	37606
chr5	147450653	147455188	4536
chr5	147488111	147531307	43197
chr5	147519505	147531307	11803
chr5	147884197	147886841	2645
chr5	148076180	148083197	7018
chr5	148918596	148921412	2817
chr5	149187708	149198758	11051
chr5	149703279	149725487	22209
chr5	149703279	149735489	32211
chr5	149703279	149739601	36323
chr5	150340353	150346126	5774
chr5	150400793	150405421	4629
chr5	150433517	150434863	1347
chr5	150647001	150647548	548
chr5	150719823	150728974	9152
chr5	150754388	150769947	15560
chr5	150769787	150775518	5732
chr5	151046864	151060921	14058
chr11	3239401	3242718	3318
chr11	3240895	3242718	1824
chr11	4498888	4531305	32418
chr11	4640383	4649869	9487
chr11	4780578	4784563	3986
chr11	4784436	4818627	34192
chr11	4803678	4818627	14950
chr11	4803678	4820493	16816
chr11	4808257	4820493	12237
chr11	4910760	4911434	675
chr11	5025594	5026410	817
chr11	5981070	5982761	1692
chr11	6193154	6193476	323
chr11	6313788	6317080	3293
chr11	6338558	6339928	1371
chr11	7078888	7109112	30225
chr11	7078888	7130403	51516
chr11	7137273	7139189	1917
chr11	8478225	8479665	1441
chr11	8518199	8519570	1372
chr11	11403981	11418287	14307
chr11	12365105	12378359	13255
chr11	16881464	16883613	2150
chr11	17222197	17227276	5080
chr11	19998120	20018189	20070
chr11	19998120	20008477	10358
chr11	20080023	20080798	776
chr11	20696832	20698312	1481
chr11	20703711	20712315	8605
chr11	20725685	20727639	1955
chr11	21263199	21264871	1673
chr11	21263199	21295396	32198
chr11	21268785	21278060	9276
chr11	21652226	21664385	12160
chr11	21664326	21857609	193284
chr11	21689568	21724636	35069
chr11	21689568	21748941	59374
chr11	21721103	21724636	3534
chr11	23320661	23333859	13199
chr11	23320661	23351653	30993
chr11	23333439	23355098	21660
chr11	23343320	23355098	11779
chr11	23345150	23355098	9949
chr11	23363791	23364512	722
chr11	23370239	23375096	4858
chr11	23401453	23405953	4501
chr11	23405867	23421366	15500
chr11	23414736	23420144	5409
chr11	23451996	23460709	8714
chr11	23707523	23725574	18052
chr11	26397746	26434500	36755
chr11	26407548	26434500	26953
chr11	29194573	29213796	19224
chr11	29198793	29205704	6912
chr11	29422540	29430252	7713
chr11	29429333	29451103	21771
chr11	29540068	29542509	2442
chr11	29733633	29733840	208
chr11	29777003	29809407	32405
chr11	29831099	29906331	75233
chr11	29880647	29906331	25685
chr11	30791092	30807825	16734
chr11	30845180	30856115	10936
chr11	31055458	31058999	3542
chr11	31920409	31924715	4307
chr11	33318239	33329544	11306
chr11	33474887	33486083	11197
chr11	35564625	35599487	34863
chr11	35824396	35827466	3071
chr11	36023304	36027441	4138
chr11	36206905	36385328	178424
chr11	36206905	36300430	93526
chr11	36221408	36300430	79023
chr11	36273231	36300430	27200
chr11	36300196	36385328	85133
chr11	36300196	36300430	235
chr11	42591858	42597785	5928
chr11	43445473	43445982	510
chr11	43704534	43705477	944
chr11	43704534	43717149	12616
chr11	44542629	44561821	19193
chr11	45883710	45890799	7090
chr11	46221336	46222700	1365
chr11	46221336	46224205	2870
chr11	49809034	49819254	10221
chr11	49863544	49869310	5767
chr11	50071171	50087461	16291
chr11	50071171	50095980	24810
chr11	50299129	50301054	1926
chr11	50301758	50310867	9110
chr11	50304326	50308929	4604
chr11	50307470	50310867	3398
chr11	50307470	50308929	1460
chr11	51716439	51729578	13140
chr11	51721815	51731905	10091
chr11	51721815	51729578	7764
chr11	51729452	51734661	5210
chr11	52113120	52121051	7932
chr11	52236837	52242660	5824
chr11	53068540	53072516	3977
chr11	53280468	53289164	8697
chr11	53284100	53292314	8215
chr11	53368660	53380672	12013
chr11	53368660	53375633	6974
chr11	53534629	53534948	320
chr11	54493193	54504906	11714
chr11	54543579	54568496	24918
chr11	54552790	54568496	15707
chr11	54568353	54649339	80987
chr11	57236894	57243119	6226
chr11	57490110	57514288	24179
chr11	57499726	57514291	14566
chr11	58047695	58055611	7917
chr11	58047695	58052731	5037
chr11	58111260	58113213	1954
chr11	58145349	58148008	2660
chr11	58965114	58966869	1756
chr11	59428341	59428813	473
chr11	60241818	60275002	33185
chr11	60258856	60275002	16147
chr11	60270318	60275002	4685
chr11	60270318	60280283	9966
chr11	60706193	60706573	381
chr11	61532518	61535383	2866
chr11	61808062	61841331	33270
chr11	61886700	61900446	13747
chr11	61900310	61922829	22520
chr11	62117700	62119282	1583
chr11	62117700	62132454	14755
chr11	62146306	62161910	15605
chr11	62147568	62161910	14343
chr11	62151870	62161910	10041
chr11	62283597	62292218	8622
chr11	62338859	62345318	6460
chr11	62351378	62354688	3311
chr11	62384718	62391033	6316
chr11	62410820	62433699	22880
chr11	62438338	62438515	178
chr11	65038616	65041510	2895
chr11	65706984	65712297	5314
chr11	65947469	66061125	113657
chr11	65947469	65989954	42486
chr11	65969966	66005832	35867
chr11	65976337	65990535	14199
chr11	65976337	65989954	13618
chr11	65976337	65992869	16533
chr11	65989715	65992869	3155
chr11	66005002	66061125	56124
chr11	66017365	66061125	43761
chr11	66053001	66119721	66721
chr11	68699210	68699585	376
chr11	69026074	69026579	506
chr11	69034037	69034634	598
chr11	69187663	69188120	458
chr11	70678284	70681768	3485
chr11	70874746	70893688	18943
chr11	70874746	70908517	33772
chr11	70874746	70923241	48496
chr11	70917315	70925912	8598
chr11	70919177	70920968	1792
chr11	70919177	70925912	6736
chr11	71759578	71784433	24856
chr11	72175203	72202554	27352
chr11	72453793	72454053	261
chr11	72817931	72831721	13791
chr11	74836363	74837723	1361
chr11	74945522	74990215	44694
chr11	74981852	75053963	72112
chr11	75328673	75342194	13522
chr11	75390072	75391227	1156
chr11	75543158	75545830	2673
chr11	75560899	75568490	7592
chr11	76062985	76134528	71544
chr11	76092221	76117805	25585
chr11	76101987	76117805	15819
chr11	76113941	76121596	7656
chr11	76113941	76117805	3865
chr11	76113941	76166248	52308
chr11	76117059	76121596	4538
chr11	76472489	76479180	6692
chr11	76748508	76754800	6293
chr11	77416484	77417463	980
chr11	77549272	77560421	11150
chr11	77555564	77577368	21805
chr11	77565746	77571698	5953
chr11	77691542	77693254	1713
chr11	77777235	77778314	1080
chr11	77953408	77954883	1476
chr11	78006727	78009794	3068
chr11	78009401	78009794	394
chr11	78049478	78055880	6403
chr11	79384175	79425647	41473
chr11	79412684	79463295	50612
chr11	79418552	79436813	18262
chr11	79418552	79438848	20297
chr11	79425513	79438848	13336
chr11	79453803	79458906	5104
chr11	79540330	79548788	8459
chr11	79565552	79565911	360
chr11	80056452	80064399	7948
chr11	80111475	80119141	7667
chr11	80223903	80227332	3430
chr11	80881613	80894124	12512
chr11	83321939	83324756	2818
chr11	83481934	83485079	3146
chr11	84008618	84009550	933
chr11	84019591	84019953	363
chr11	84467461	84473166	5706
chr11	84994386	85104026	109641
chr11	85017630	85022905	5276
chr11	85017630	85104026	86397
chr11	85029061	85032223	3163
chr11	85053648	85059259	5612
chr11	85055766	85081249	25484
chr11	85059128	85104026	44899
chr11	85077265	85083894	6630
chr11	85077265	85104026	26762
chr11	85359625	85395420	35796
chr11	85531793	85559171	27379
chr11	85576782	85583994	7213
chr11	86276820	86286890	10071
chr11	86278470	86283423	4954
chr11	86532772	86535460	2689
chr11	86661123	86665878	4756
chr11	86703664	86704229	566
chr11	87041788	87059560	17773
chr11	87143127	87186515	43389
chr11	87145464	87163869	18406
chr11	87145464	87147057	1594
chr11	87159821	87167516	7696
chr11	87184884	87206953	22070
chr11	87777236	87777766	531
chr11	89041448	89049900	8453
chr11	89042162	89049900	7739
chr11	89052427	89055517	3091
chr11	90535480	90594841	59362
chr11	90571722	90600280	28559
chr11	93905159	93912458	7300
chr11	93908804	93912458	3655
chr11	94067893	94071686	3794
chr11	95470522	95474612	4091
chr11	97165376	97168936	3561
chr11	97212280	97236169	23890
chr11	97212280	97238258	25979
chr11	97218508	97238258	19751
chr11	97229830	97238258	8429
chr11	97231889	97238258	6370
chr11	97463384	97476173	12790
chr11	97518610	97551978	33369
chr11	97711280	97712436	1157
chr11	97877957	97879588	1632
chr11	98219074	98231085	12012
chr11	100590887	100598728	7842
chr11	101020473	101044623	24151
chr11	101033901	101039911	6011
chr11	102011720	102023464	11745
chr11	102202053	102224955	22903
chr11	103046379	103055289	8911
chr11	103846374	103848060	1687
chr11	103858895	103863334	4440
chr11	103926148	103930815	4668
chr11	104321433	104322427	995
chr11	104350487	104378826	28340
chr11	104350487	104357596	7110
chr11	104356684	104378826	22143
chr11	104378685	104425293	46609
chr11	104423922	104425293	1372
chr11	104522723	104526977	4255
chr11	104529341	104536670	7330
chr11	105240361	105247595	7235
chr11	106235607	106237123	1517
chr11	106236995	106240099	3105
chr11	106529262	106568627	39366
chr11	106856181	106875939	19759
chr11	107058634	107062782	4149
chr11	107061684	107062782	1099
chr11	107110813	107111635	823
chr11	107486414	107489072	2659
chr11	107592706	107620214	27509
chr11	107592706	107626714	34009
chr11	107592706	107600351	7646
chr11	107613851	107620214	6364
chr11	107618983	107620214	1232
chr11	108434126	108440596	6471
chr11	108434126	108606395	172270
chr11	108498244	108531465	33222
chr11	108570288	108606395	36108
chr11	108664496	108664726	231
chr11	108664496	108757819	93324
chr11	108664496	108808739	144244
chr11	108752578	108757819	5242
chr11	108923152	108939414	16263
chr11	108923152	108931579	8428
chr11	109961794	109965031	3238
chr11	109971685	109977873	6189
chr11	110292086	110293914	1829
chr11	110314524	110319882	5359
chr11	110326560	110329256	2697
chr11	110490145	110494346	4202
chr11	115788945	115789360	416
chr11	116252729	116263297	10569
chr11	116358669	116362373	3705
chr11	116944865	116948684	3820
chr11	117700725	117723550	22826
chr11	117738291	117741818	3528
chr11	119798769	119823021	24253
chr11	119811945	119823021	11077
chr11	119980789	119982126	1338
chr11	120404206	120421541	17336
chr11	120428524	120433128	4605
chr11	121183411	121197495	14085
chr11	121496995	121503787	6793
chr11	121601957	121603372	1416
chr11	121639752	121644592	4841
chr9	3441055	3450151	9097
chr9	3579518	3635157	55640
chr9	3634439	3635157	719
chr9	6940543	6996939	56397
chr9	6955907	6994146	38240
chr9	6983390	7006876	23487
chr9	7023311	7050483	27173
chr9	7101074	7103785	2712
chr9	8634047	8658377	24331
chr9	8689400	8720804	31405
chr9	9003620	9030872	27253
chr9	9693493	9748487	54995
chr9	9743575	9748487	4913
chr9	9743575	9781791	38217
chr9	9984063	10172122	188060
chr9	10090158	10172122	81965
chr9	10144089	10172122	28034
chr9	14571623	14575439	3817
chr9	16029361	16029813	453
chr9	16246721	16247035	315
chr9	18295300	18302183	6884
chr9	20473028	20476478	3451
chr9	20500481	20500873	393
chr9	20645406	20645659	254
chr9	21480407	21489794	9388
chr9	21655627	21660871	5245
chr9	21934118	21935628	1511
chr9	21994813	21998166	3354
chr9	22012679	22013166	488
chr9	22024674	22036860	12187
chr9	22026173	22036860	10688
chr9	22036312	22036860	549
chr9	22283168	22290642	7475
chr9	22490818	22514093	23276
chr9	22504045	22579593	75549
chr9	22643745	22679064	35320
chr9	22643745	22812543	168799
chr9	22659050	22679064	20015
chr9	24447787	24462634	14848
chr9	25124872	25133272	8401
chr9	31161227	31168916	7690
chr9	31346793	31349267	2475
chr9	32151922	32153124	1203
chr9	32151922	32208265	56344
chr9	32153040	32208265	55226
chr9	32181842	32190061	8220
chr9	32181842	32208265	26424
chr9	32246447	32250787	4341
chr9	35235231	35244706	9476
chr9	36909629	36911263	1635
chr9	36923584	37083276	159693
chr9	36923584	36936492	12909
chr9	36968378	37083276	114899
chr9	37382356	37383454	1099
chr9	40207695	40208307	613
chr9	41393194	41402263	9070
chr9	41488194	41528200	40007
chr9	42000244	42014574	14331
chr9	42005806	42014574	8769
chr9	42063715	42072346	8632
chr9	42437115	42443075	5961
chr9	42437115	42444588	7474
chr9	42566299	42591553	25255
chr9	42566299	42623078	56780
chr9	42597854	42659896	62043
chr9	42622059	42659896	37838
chr9	42655487	42659896	4410
chr9	42655487	42675310	19824
chr9	42655487	42688097	32611
chr9	42988960	43022872	33913
chr9	43005544	43008111	2568
chr9	44089132	44091322	2191
chr9	44089183	44090029	847
chr9	44158514	44164889	6376
chr9	44158514	44167331	8818
chr9	44824325	44826959	2635
chr9	44828784	44829271	488
chr9	45447665	45450628	2964
chr9	45672626	45672922	297
chr9	45683558	45685392	1835
chr9	45857114	45859059	1946
chr9	45869179	45869544	366
chr9	45890804	45896225	5422
chr9	45890804	45900256	9453
chr9	45972942	45978729	5788
chr9	46123217	46155540	32324
chr9	47787971	47813945	25975
chr9	47787971	47799530	11560
chr9	47789697	47829409	39713
chr9	47797407	47818817	21411
chr9	47797407	47813945	16539
chr9	48717283	48833099	115817
chr9	49506853	49507653	801
chr9	50776544	50808806	32263
chr9	53204059	53204530	472
chr9	53531631	53533966	2336
chr9	53629175	53646843	17669
chr9	53633732	53634115	384
chr9	53633985	53642598	8614
chr9	53919593	53926099	6507
chr9	54374653	54382721	8069
chr9	54383657	54404221	20565
chr9	54458854	54461117	2264
chr9	54595166	54596189	1024
chr9	55162968	55195519	32552
chr9	55162968	55180613	17646
chr9	55495562	55500164	4603
chr9	55580207	55602921	22715
chr9	55655905	55743669	87765
chr9	55685880	55859918	174039
chr9	55757993	55762364	4372
chr9	55807013	55816809	9797
chr9	55874645	55892288	17644
chr9	55892172	55921338	29167
chr9	56145489	56147578	2090
chr9	57022208	57023083	876
chr9	57131532	57137068	5537
chr9	57715948	57744802	28855
chr9	57922619	57923154	536
chr9	57956526	57957308	783
chr9	59336364	59345851	9488
chr9	59396351	59405855	9505
chr9	59403368	59436915	33548
chr9	59412425	59436915	24491
chr9	59412425	59454469	42045
chr9	59426123	59454469	28347
chr9	59628519	59631393	2875
chr9	59672074	59674964	2891
chr9	59779543	59783565	4023
chr9	59779543	59790092	10550
chr9	59801914	59832308	30395
chr9	59801914	59843138	41225
chr9	59997006	60003026	6021
chr9	60252650	60394546	141897
chr9	60375953	60428525	52573
chr9	60394099	60394546	448
chr9	61924632	61926518	1887
chr9	62902759	62920548	17790
chr9	62912750	62923655	10906
chr9	62919351	62923655	4305
chr9	63216993	63303160	86168
chr9	63217339	63281067	63729
chr9	63281019	63322267	41249
chr9	63281019	63339121	58103
chr9	63303121	63371785	68665
chr9	63329908	63371785	41878
chr9	63329908	63343456	13549
chr9	63338085	63358060	19976
chr9	63666148	63667922	1775
chr9	64204431	64214609	10179
chr9	64329433	64330915	1483
chr9	64725502	64728429	2928
chr9	64835954	64839144	3191
chr9	64857667	64862502	4836
chr9	64857667	64867862	10196
chr9	64857667	64873139	15473
chr9	64998195	65004308	6114
chr9	65063427	65063954	528
chr9	65113259	65114441	1183
chr9	65312098	65326888	14791
chr9	65373750	65377883	4134
chr9	65794622	65795495	874
chr9	65851367	65873177	21811
chr9	65958329	65958721	393
chr9	66007740	66012854	5115
chr9	66007740	66010570	2831
chr9	66010063	66012854	2792
chr9	66402524	66473583	71060
chr9	66450703	66474864	24162
chr9	66470238	66474864	4627
chr9	66540062	66566903	26842
chr9	67858790	67878177	19388
chr9	67858790	67871285	12496
chr9	67876227	67890389	14163
chr9	67901445	67911623	10179
chr9	69400477	69410889	10413
chr9	69407367	69408259	893
chr9	70475776	70476668	893
chr9	70559037	70562861	3825
chr9	70703287	70722771	19485
chr9	70740075	70754325	14251
chr9	70754162	70769012	14851
chr9	71868072	71876067	7996
chr9	71917005	72000518	83514
chr9	72295279	72351570	56292
chr9	72295279	72302006	6728
chr9	72295279	72339048	43770
chr9	72301701	72319315	17615
chr9	72307951	72312760	4810
chr9	72477914	72478339	426
chr9	72732592	72739528	6937
chr9	72964091	72965278	1188
chr9	73525952	73540382	14431
chr9	75116186	75123055	6870
chr9	75167019	75176611	9593
chr9	75529369	75532592	3224
chr9	75581830	75587976	6147
chr9	76056171	76084491	28321
chr9	76056171	76081454	25284
chr9	76072627	76084491	11865
chr9	76254461	76259830	5370
chr9	77164765	77190737	25973
chr9	77173959	77190737	16779
chr9	78131295	78141273	9979
chr9	78557457	78560806	3350
chr9	80087430	80103764	16335
chr9	80087430	80111453	24024
chr9	80092267	80111453	19187
chr9	80121864	80136882	15019
chr9	80121864	80123946	2083
chr9	82926397	82959851	33455
chr9	82926397	82933067	6671
chr9	82926397	82945918	19522
chr9	82945758	82959851	14094
chr9	83423023	83426961	3939
chr9	83952524	83991822	39299
chr9	83952524	84012619	60096
chr9	83988776	84012619	23844
chr9	84010254	84069191	58938
chr9	85690694	85703158	12465
chr9	85743375	85744059	685
chr9	86422841	86452010	29170
chr9	86804455	86839654	35200
chr9	86835109	86839654	4546
chr9	88420251	88423018	2768
chr9	90241010	90249944	8935
chr9	94685055	94712971	27917
chr9	94711344	94712971	1628
chr9	95716083	95743351	27269
chr9	95721133	95743351	22219
chr9	95765691	95787096	21406
chr9	95945088	95947241	2154
chr9	96202131	96232748	30618
chr9	96202131	96247088	44958
chr9	96223094	96310688	87595
chr9	96223094	96273942	50849
chr9	96273839	96290627	16789
chr9	96287601	96310688	23088
chr9	96340202	96345893	5692
chr9	96569020	96611499	42480
chr9	96576286	96611499	35214
chr9	96591950	96611499	19550
chr9	96602713	96611499	8787
chr9	96718210	96718309	100
chr9	97570560	97583698	13139
chr9	97799348	97799470	123
chr9	99088605	99105717	17113
chr9	99254255	99297693	43439
chr9	99262546	99263809	1264
chr9	99487864	99502598	14735
chr9	99520487	99537759	17273
chr9	99535795	99551619	15825
chr9	100705153	100891136	185984
chr9	100705153	100738142	32990
chr9	100705153	100757786	52634
chr9	100705153	100776832	71680
chr9	100705153	100866214	161062
chr9	100705153	100803354	98202
chr9	100705153	100712540	7388
chr9	100705153	100908717	203565
chr9	100757690	100796855	39166
chr9	100757690	100803354	45665
chr9	100776756	100803354	26599
chr9	100834418	100848738	14321
chr9	100834418	100855904	21487
chr9	100945856	100947287	1432
chr9	101125023	101148738	23716
chr9	101144311	101148738	4428
chr9	101148582	101194425	45844
chr9	101175328	101194425	19098
chr9	103140382	103163903	23522
chr9	103160820	103163903	3084
chr9	104900218	104925839	25622
chr9	104989572	104993887	4316
chr9	105422943	105467817	44875
chr9	106183616	106186512	2897
chr9	106700495	106705867	5373
chr9	106896736	106973946	77211
chr9	106930020	106943992	13973
chr9	106941283	106964805	23523
chr9	106952312	106978774	26463
chr9	106952312	107006879	54568
chr9	107055450	107062083	6634
chr9	107765495	107767708	2214
chr9	107787252	107789705	2454
chr9	107791005	107796537	5533
chr9	107847268	107860459	13192
chr9	108218013	108218410	398
chr9	108356411	108381552	25142
chr9	108528589	108534618	6030
chr9	108533587	108542586	9000
chr9	108533587	108534618	1032
chr9	108541688	108542586	899
chr9	108616678	108620126	3449
chr9	108616678	108644994	28317
chr9	108714273	108733263	18991
chr9	108719203	108733263	14061
chr9	109067017	109069397	2381
chr9	110026101	110036855	10755
chr9	110139549	110157345	17797
chr9	110196153	110213643	17491
chr9	110488536	110490060	1525
chr9	110553103	110564668	11566
chr9	110561116	110564668	3553
chr9	110561116	110567834	6719
chr9	111190168	111199835	9668
chr9	111233323	111241607	8285
chr9	112119183	112127460	8278
chr9	112119183	112136681	17499
chr9	112119183	112187766	68584
chr9	112176095	112187766	11672
chr9	112176095	112179172	3078
chr9	112183495	112185769	2275
chr9	113687625	113700023	12399
chr9	113847703	113850182	2480
chr9	113889958	113899599	9642
chr9	113944848	113951684	6837
chr9	114443009	114464298	21290
chr9	114450597	114459725	9129
chr9	114610645	114622962	12318
chr9	114713510	114717922	4413
chr9	119284546	119294523	9978
chr9	119911099	119912366	1268
chr9	120419651	120424738	5088
chr9	120432353	120432978	626
chr9	120432353	120441581	9229
chr9	120464694	120467564	2871
chr9	121044686	121081730	37045
chr9	121044686	121273056	228371
chr9	121103547	121152329	48783
chr9	121126450	121145386	18937
chr9	121152090	121168311	16222
chr9	121244366	121252713	8348
chr9	122136906	122157297	20392
chr9	122251147	122263789	12643
chr9	122365136	122368261	3126
chr9	122856699	122857638	940
chr9	122856699	122857161	463
chr9	123542344	123552817	10474
chr9	123568924	123579047	10124
chr10	4028395	4035318	6924
chr10	7640045	7640815	771
chr10	7640045	7649155	9111
chr10	7644325	7649155	4831
chr10	8245903	8330223	84321
chr10	8298056	8330223	32168
chr10	8780519	8789601	9083
chr10	8780519	8814457	33939
chr10	8850363	8850491	129
chr10	9778021	9800068	22048
chr10	9789363	9800068	10706
chr10	9789363	9838160	48798
chr10	9798122	9800068	1947
chr10	9808420	9825448	17029
chr10	9808420	9843361	34942
chr10	10719223	10746791	27569
chr10	12410510	12413935	3426
chr10	12436281	12455564	19284
chr10	12636596	12641044	4449
chr10	14066583	14066684	102
chr10	14139385	14143954	4570
chr10	18089448	18096336	6889
chr10	18092845	18094908	2064
chr10	18603407	18625465	22059
chr10	20023608	20082468	58861
chr10	20056475	20094495	38021
chr10	20076482	20094495	18014
chr10	20230784	20246715	15932
chr10	20959612	20988684	29073
chr10	20979380	20988684	9305
chr10	21017913	21058250	40338
chr10	21041186	21058250	17065
chr10	23138191	23159154	20964
chr10	23798746	23806040	7295
chr10	25220611	25289730	69120
chr10	25267308	25289730	22423
chr10	26302653	26352375	49723
chr10	26327687	26352375	24689
chr10	30547657	30597805	50149
chr10	30698130	30704680	6551
chr10	30722646	30771840	49195
chr10	34001137	34012137	11001
chr10	34008993	34012137	3145
chr10	34399738	34411459	11722
chr10	39832518	39846913	14396
chr10	40254264	40254464	201
chr10	40466638	40469955	3318
chr10	41220899	41233610	12712
chr10	41494519	41507559	13041
chr10	41498362	41507559	9198
chr10	41896023	41905364	9342
chr10	41898183	41902676	4494
chr10	41906481	41907266	786
chr10	41947896	41975457	27562
chr10	42196466	42197901	1436
chr10	42360165	42454530	94366
chr10	43074593	43160844	86252
chr10	43127779	43160844	33066
chr10	43157908	43160844	2937
chr10	43393871	43413547	19677
chr10	43928323	43936091	7769
chr10	45343034	45347893	4860
chr10	45588380	45590372	1993
chr10	45588380	45618629	30250
chr10	45652588	45671526	18939
chr10	49240579	49422672	182094
chr10	49355909	49422672	66764
chr10	49523682	49535499	11818
chr10	49523682	49578302	54621
chr10	50748806	50767507	18702
chr10	53348472	53349259	788
chr10	53611352	53626034	14683
chr10	53638177	53649229	11053
chr10	54014415	54030794	16380
chr10	56123511	56151853	28343
chr10	56177492	56195500	18009
chr10	57519363	57525494	6132
chr10	58454573	58457784	3212
chr10	59071936	59086916	14981
chr10	59083448	59086916	3469
chr10	60004795	60049871	45077
chr10	61751677	61757954	6278
chr10	62274447	62286652	12206
chr10	62441135	62447773	6639
chr10	62447024	62447773	750
chr10	62746901	62747464	564
chr10	62776568	62776963	396
chr10	63015802	63017610	1809
chr10	63289052	63307909	18858
chr10	63289052	63311914	22863
chr10	63331745	63335877	4133
chr10	67034599	67063071	28473
chr10	67157907	67158071	165
chr10	68126699	68243229	116531
chr10	69927695	69973933	46239
chr10	69994372	69999498	5127
chr10	70154708	70175167	20460
chr10	71363450	71376786	13337
chr10	75125024	75145462	20439
chr10	75131021	75136001	4981
chr10	75245079	75261957	16879
chr10	75257868	75263370	5503
chr10	75257868	75267589	9722
chr10	75261794	75274100	12307
chr10	75274017	75279961	5945
chr10	75694715	75700095	5381
chr10	76287313	76294613	7301
chr10	76317867	76321606	3740
chr10	76426885	76437216	10332
chr10	76797795	76800914	3120
chr10	77941147	77943983	2837
chr10	78214568	78222860	8293
chr10	80712112	80715179	3068
chr10	80764602	80773768	9167
chr10	80766163	80771366	5204
chr10	81049903	81050998	1096
chr10	81487680	81488358	679
chr10	82702443	82732676	30234
chr10	82723619	82739265	15647
chr10	82732603	82739265	6663
chr10	83254783	83256142	1360
chr10	83550264	83580361	30098
chr10	83555573	83558945	3373
chr10	83558598	83564537	5940
chr10	84947412	84948020	609
chr10	84958016	84970824	12809
chr10	86063962	86080349	16388
chr10	88400652	88414598	13947
chr10	88400652	88419560	18909
chr10	88809082	88810085	1004
chr10	89068100	89088293	20194
chr10	89112791	89125224	12434
chr10	89775939	89780024	4086
chr10	89787105	89791481	4377
chr10	89787105	89794624	7520
chr10	89811487	89816221	4735
chr10	90042546	90050112	7567
chr10	90042546	90077142	34597
chr10	90049816	90077142	27327
chr10	90069468	90163304	93837
chr10	90069468	90077142	7675
chr10	90510596	90680919	170324
chr10	90577089	90680919	103831
chr10	90895099	90897426	2328
chr10	90895099	90948672	53574
chr10	90914693	90941512	26820
chr10	90914693	90948672	33980
chr10	90914693	90966392	51700
chr10	90914696	90948672	33977
chr10	92103706	92136690	32985
chr10	92109639	92136690	27052
chr10	93221587	93239043	17457
chr10	94864717	94882632	17916
chr10	95989562	95990465	904
chr10	98915372	98915544	173
chr10	98968694	98969124	431
chr10	98994646	99015695	21050
chr10	101863992	102011844	147853
chr10	105369950	105370778	829
chr10	105413217	105413787	571
chr10	107380080	107382713	2634
chr10	108240105	108252924	12820
chr10	108583874	108636664	52791
chr10	108583874	108636673	52800
chr10	108583874	108642398	58525
chr10	108583874	108691063	107190
chr10	108627253	108642398	15146
chr10	108627253	108691063	63811
chr10	108690884	108691063	180
chr10	108831106	108902315	71210
chr10	108902215	108902315	101
chr10	109727831	109742678	14848
chr10	109736919	109755138	18220
chr10	109751432	109760528	9097
chr10	109841703	109883686	41984
chr10	109903062	109903863	802
chr10	114444679	114487006	42328
