chr	start	end
chr16	81490244	81589811
chr16	81576053	81589811
chr16	85013627	85030365
chr16	85079840	85082888
chr16	87995915	88034336
chr16	88034155	88056175
chr16	89843253	89860351
chr16	89860205	89867734
chr16	89877038	89885125
chr16	89955936	89956107
chr16	90249627	90252450
chr16	90447310	90453815
chr16	90464141	90475982
chr16	90950351	90981869
chr16	90950351	90969374
chr16	90980949	90988367
chr16	91815402	91820819
chr16	91848722	91854655
chr16	91926459	91926982
chr16	93762033	93766316
chr16	93799907	93806471
chr16	93849130	93853898
chr16	94262592	94268698
chr16	94383912	94393174
chr16	94383912	94403368
chr16	94383912	94385423
chr16	94383912	94412123
chr16	94403314	94412123
chr16	94422227	94427927
chr16	94611419	94659693
chr16	94611419	94677592
chr16	94659497	94677592
chr16	94832299	94833219
chr16	96608036	96608338
chr16	96608036	96622824
chr16	96673665	96697528
chr16	96790892	96825773
chr16	97038898	97056765
chr8	3184951	3198275
chr8	3258383	3258934
chr8	3508319	3510915
chr8	4191237	4193366
chr8	8639206	8639489
chr8	10369342	10376272
chr8	10396851	10507128
chr8	10396851	10413290
chr8	11427553	11429528
chr8	11785713	11791544
chr8	11785713	11800868
chr8	13136796	13142598
chr8	14695115	14743461
chr8	14773234	14778415
chr8	16009304	16037308
chr8	16023739	16037308
chr8	16028675	16037308
chr8	16068954	16088364
chr8	16185177	16202058
chr8	16211700	16271634
chr8	16211700	16234181
chr8	16271522	16501392
chr8	16697916	17216823
chr8	16697916	16710702
chr8	17027225	17027337
chr8	18641565	18671254
chr8	18641565	18689059
chr8	22238455	22243956
chr8	22383207	22395827
chr8	22414716	22415003
chr8	22414716	22421450
chr8	22535019	22540445
chr8	22535019	22545600
chr8	22861517	22862801
chr8	23131438	23135834
chr8	25640577	25649703
chr8	25640577	25666156
chr8	25735745	25738307
chr8	25735745	25739585
chr8	25735745	25749847
chr8	25738212	25749847
chr8	26004416	26013555
chr8	26007187	26013555
chr8	33610655	33611921
chr8	39063191	39071516
chr8	39063191	39097014
chr8	40454498	40474807
chr8	40462088	40468003
chr8	40495805	40510226
chr8	45736153	45745841
chr8	45759053	45775703
chr8	45772534	45805853
chr8	45789976	45805853
chr8	46080222	46116398
chr8	46793493	46837838
chr8	46793493	46818908
chr8	47191839	47194104
chr8	47899436	47920698
chr8	47899436	47900856
chr8	48335589	48349413
chr8	48367311	48395674
chr8	48367311	48646536
chr8	48367311	48417245
chr8	48395436	48417245
chr8	55037328	55055441
chr8	55047235	55055441
chr8	57958272	57962564
chr8	58427700	58536014
chr8	61049784	61054622
chr8	61054520	61073600
chr8	61329219	61330018
chr8	63220640	63245213
chr8	64041406	64056450
chr8	64606603	64611491
chr8	64779698	64834568
chr8	64811680	64811801
chr8	64811680	64834568
chr8	64956386	64959609
chr8	66877667	66887875
chr8	67713683	67720953
chr8	67882981	67908889
chr8	67901813	67904116
chr8	67904117	67908889
chr8	67960387	67964354
chr8	68388596	68401519
chr8	69659263	69659634
chr8	70102410	70104060
chr8	70397746	70409011
chr8	71461246	71461972
chr8	72319426	72320242
chr8	72345966	72346171
chr8	72358313	72373076
chr8	72358313	72400233
chr8	72367904	72380306
chr8	72883208	72885803
chr8	73048294	73098953
chr8	73048294	73132132
chr8	73131831	73214312
chr8	73214125	73214312
chr8	74998835	75001584
chr8	77277148	77365160
chr8	77277148	77351672
chr8	77310731	77411128
chr8	77344640	77365160
chr8	77344640	77351672
chr8	77344640	77411128
chr8	77344640	77358634
chr8	77351614	77384796
chr8	77358547	77388735
chr8	77358547	77413627
chr8	77382725	77413627
chr8	77384751	77411128
chr8	77384751	77413627
chr8	77599657	77606417
chr8	77601415	77606417
chr8	78246099	78282387
chr8	78515586	78686668
chr8	78515586	78531158
chr8	78515586	78578757
chr8	78525162	78698571
chr8	79060250	79061290
chr8	79060250	79076538
chr8	79060250	79092066
chr8	79091833	79092066
chr8	79091833	79120540
chr8	79118175	79120540
chr8	79118175	79136663
chr8	79343654	79372364
chr8	79343654	79356469
chr8	79371784	79372364
chr8	79651672	79668511
chr8	80784627	80800395
chr8	80788490	80800395
chr8	80800101	80800395
chr8	81768094	81770924
chr8	81952179	82010704
chr8	81952179	82034504
chr8	82990347	83006412
chr8	83003575	83042782
chr8	83036025	83042782
chr8	83233480	83236719
chr8	83990428	83990985
chr8	84523016	84544783
chr8	84536061	84537528
chr8	84536459	84537426
chr8	84544574	84550437
chr8	84583559	84588859
chr8	84601389	84612412
chr8	84636512	84638865
chr8	84771784	84772315
chr8	84864058	84864552
chr8	84925275	84925746
chr8	84949882	84950676
chr8	85044412	85047735
chr8	85546513	85553410
chr8	85647716	85670530
chr8	85669534	85674130
chr8	85722631	85726290
chr8	85764235	85780577
chr8	85875634	85879810
chr8	85875634	85896537
chr8	85875634	85901957
chr8	85896430	85901957
chr8	85935408	85970997
chr8	85946052	85970997
chr8	86631386	86673069
chr8	86652176	86673069
chr8	86665691	86673069
chr8	86860426	86862110
chr8	87773567	87904548
chr8	88141672	88158265
chr8	88702305	88723212
chr8	88705226	88719396
chr8	90932249	90933862
chr8	90978882	90989673
chr8	90994460	90998706
chr8	91005714	91006710
chr8	91113985	91115826
chr8	91401807	91485278
chr8	91468317	91522896
chr8	91468317	91485278
chr8	94047272	94055344
chr8	95365314	95366422
chr8	95422058	95422894
chr8	95473371	95477313
chr8	95744563	95745691
chr8	95760099	95765150
chr8	95788630	95788904
chr8	95844888	95846331
chr8	99400726	99401177
chr8	104522647	104523638
chr8	105886088	105890417
chr8	105888388	105888755
chr8	106025906	106030443
chr8	106078604	106079741
chr8	106083811	106092231
chr8	106096164	106109129
chr8	106688652	106699118
chr8	106695449	106700247
chr8	106695449	106720783
chr8	106981126	107001706
chr8	106981126	106981339
chr8	107036637	107039209
chr8	107338809	107361824
chr8	107368819	107368949
chr8	108792202	108800691
chr8	110645758	110653677
chr8	111114742	111116831
chr8	111485090	111486995
chr8	111496807	111502567
chr8	111918291	111918956
chr8	112773567	112785895
chr8	112841705	112859194
chr8	112841705	112842736
chr8	113736681	113754659
chr8	114444468	114489004
chr8	119510254	119515709
chr8	119565644	119566474
chr8	119931849	119942138
chr8	120553584	120553802
chr8	121974427	121991703
chr8	121974427	121978754
chr8	122908668	122974792
chr8	123382527	123383443
chr8	124295358	124305668
chr8	125087454	125090442
chr8	125785272	125788552
chr8	127415570	127426753
chr8	128418713	128434375
chr3	5241670	5245645
chr3	9439785	9474602
chr3	9470892	9474602
chr3	13776825	13777103
chr3	14081208	14129671
chr3	14107219	14129671
chr3	14107219	14143446
chr3	18096523	18103837
chr3	25912642	25920237
chr3	26133242	26134052
chr3	27222668	27222896
chr3	27222668	27226142
chr3	27508481	27643089
chr3	27537949	27643089
chr3	27556120	27643089
chr3	27620605	27643089
chr3	28031237	28049292
chr3	28532888	28542098
chr3	28625223	28630430
chr3	29148347	29153601
chr3	29648217	29690195
chr3	30914095	30916717
chr3	30914095	30937156
chr3	32514384	32519244
chr3	32837836	32865966
chr3	34638358	34653284
chr3	36895259	36908249
chr3	36953837	36965026
chr3	36964875	36975762
chr3	38984001	38984746
chr3	40664260	40675344
chr3	40963968	40976675
chr3	41727093	41734235
chr3	41730291	41734235
chr3	45327066	45366348
chr3	50417988	50438915
chr3	50417988	50435464
chr3	51308050	51326035
chr3	51855499	51857076
chr3	52345039	52346390
chr3	54194653	54195060
chr3	54279863	54302294
chr3	55247131	55247526
chr3	55477805	55489896
chr3	55487307	55489896
chr3	55680898	55710739
chr3	55680898	55723649
chr3	55693401	55696281
chr3	55819283	55891674
chr3	55853771	55953162
chr3	55853771	55873783
chr3	55853771	55891674
chr3	55853771	55955493
chr3	55873719	55955493
chr3	55891613	55955493
chr3	55967912	56058830
chr3	55983750	56040962
chr3	56019366	56091120
chr3	56079859	56091120
chr3	56085242	56091120
chr3	57764257	57779508
chr3	57769040	57820600
chr3	57769040	57796285
chr3	59031546	59077169
chr3	59031546	59042413
chr3	59031546	59093695
chr3	59068242	59093695
chr3	59071815	59093695
chr3	59082953	59093695
chr3	59091407	59093695
chr3	60595594	60603894
chr3	60613521	60614564
chr3	63943222	63954004
chr3	65319419	65319505
chr3	65781371	65820093
chr3	66994517	66996590
chr3	68494574	68495257
chr3	68914612	68918625
chr3	69092810	69102248
chr3	69101052	69102248
chr3	69726361	69731655
chr3	76410438	76429862
chr3	76536244	76661882
chr3	76536244	76593577
chr3	79103963	79112302
chr3	80726832	80741198
chr3	84177632	84178178
chr3	84190513	84210354
chr3	84527686	84548035
chr3	84863964	84904079
chr3	84958504	84965382
chr3	85601860	85619013
chr3	86093690	86104347
chr3	86114787	86121186
chr3	86291427	86328356
chr3	86291427	86542711
chr3	86445307	86619622
chr3	86532085	86542711
chr3	88155678	88159592
chr3	88161191	88163087
chr3	88642627	88642903
chr3	88699951	88700514
chr3	88901578	88903101
chr3	88965812	88985790
chr3	89001773	89007877
chr3	89007142	89007877
chr3	89023031	89035481
chr3	89023031	89043643
chr3	89072446	89074765
chr3	90034065	90047899
chr3	90043700	90047899
chr3	90058485	90058800
chr3	90257412	90258464
chr3	90348567	90356248
chr3	90351404	90355785
chr3	90482777	90486272
chr3	94992966	94996975
chr3	95200141	95204808
chr3	95287645	95291544
chr3	95784214	95790229
chr3	95840670	95845231
chr3	96019609	96042928
chr3	96041338	96042928
chr3	96144343	96144959
chr3	96722540	96725999
chr3	96754335	96775841
chr3	97706872	97710444
chr3	98070860	98072922
chr3	100169936	100171037
chr3	100578476	100582157
chr3	100578476	100591948
chr3	100578476	100620152
chr3	103310309	103311513
chr3	103330080	103331807
chr3	104652742	104653587
chr3	106531137	106539603
chr3	107891074	107891222
chr3	107943245	107943320
chr3	108308477	108325813
chr3	108618490	108629767
chr3	109525869	109528384
chr3	109647672	109664433
chr3	115978644	115993039
chr3	116348454	116392914
chr3	116618256	116621508
chr3	116647782	116651499
chr3	117829577	117846696
chr3	118781836	118811267
chr3	118797348	118811267
chr3	118917073	118999385
chr3	118917073	119195188
chr3	121228310	121235764
chr3	122544544	122547075
chr3	122747889	122748477
chr3	122781567	122818067
chr3	122794260	122818067
chr3	123546769	123562084
chr3	123601441	123628113
chr3	123601441	123634340
chr3	123601441	123672477
chr3	123627959	123672477
chr3	123671341	123672477
chr3	125437547	125438761
chr3	126684660	126684719
chr3	129996681	130005096
chr3	130475593	130522477
chr3	130519777	130529722
chr3	130729825	130730317
chr3	131184643	131191106
chr3	131599865	131619289
chr3	131599865	131607463
chr3	131599865	131631815
chr3	132705513	132737588
chr3	132705513	132752669
chr3	132705513	132774596
chr3	132743002	132774596
chr3	132751187	132774596
chr3	132801504	132815349
chr3	133062566	133085025
chr3	133320936	133330512
chr3	133320936	133348190
chr3	133485512	133488717
chr3	135626595	135669339
chr3	135655500	135669339
chr3	136797726	136797926
chr3	136797726	136881540
chr3	136797726	136890530
chr3	136797726	136905373
chr3	136868602	136881540
chr3	136868602	136890530
chr3	136876089	136890530
chr3	136881401	136921917
chr3	141677987	141733941
chr3	141862983	141880516
chr3	142839208	142853714
chr3	144193896	144194503
chr3	144705513	144712728
chr3	146465909	146493843
chr3	146745260	146748047
chr3	146934528	146947658
chr3	148858733	148865709
chr3	151492277	151492426
chr3	152297117	152322476
chr3	152420015	152428832
chr3	152499311	152533445
chr3	152503849	152533445
chr3	152526718	152656036
chr3	152738186	152747773
chr3	152738186	152766523
chr3	152840144	152846670
chr3	153411462	153411871
chr3	154727394	154733626
chr3	157918426	157921036
chr3	158104428	158164386
chr3	158127215	158135409
chr3	158127215	158164386
chr3	158198117	158209764
chr3	158288980	158303415
chr3	158353265	158353467
chr4	3569364	3570372
chr4	6822905	6842426
chr4	8751324	8801465
chr4	9281388	9282012
chr4	9281388	9429975
chr4	9508627	9517734
chr4	9583812	9610938
chr4	9635901	9639347
chr4	11221113	11231723
chr4	11285054	11304390
chr4	13835633	13846957
chr4	16151917	16158430
chr4	19580390	19595159
chr4	19635254	19643461
chr4	21780341	21784793
chr4	24708953	24743965
chr4	28870557	28871996
chr4	28935704	28951412
chr4	32561778	32563367
chr4	32691180	32691824
chr4	33320519	33379437
chr4	33362880	33379437
chr4	33379369	33443667
chr4	34839332	34839986
chr4	35890026	35890183
chr4	36259857	36437586
chr4	36259857	36718963
chr4	36259857	36259936
chr4	36259857	36409783
chr4	36718867	36718963
chr4	40163719	40167191
chr4	41209353	41227276
chr4	43087903	43115160
chr4	43091228	43115160
chr4	43673900	43674644
chr4	43925061	43931060
chr4	44133640	44137661
chr4	44149025	44152553
chr4	44893533	44895989
chr4	45043640	45051702
chr4	45058329	45062530
chr4	45987462	45990230
chr4	46718786	46749582
chr4	46718786	46739874
chr4	46734058	46749582
chr4	47033116	47049571
chr4	48131765	48167256
chr4	48208697	48219527
chr4	48604581	48639045
chr4	48604581	48617331
chr4	48638980	48639045
chr4	49702719	49793032
chr4	53107006	53109285
chr4	53107006	53144095
chr4	53481464	53528748
chr4	53481464	53491530
chr4	53560915	53563221
chr4	55007533	55060237
chr4	55020089	55023606
chr4	55366777	55370472
chr4	56786588	56787971
chr4	56899026	56912130
chr4	56906215	56912130
chr4	57064799	57088844
chr4	57204907	57225900
chr4	57218509	57225900
chr4	57232322	57270177
chr4	57244975	57270177
chr4	57244975	57258019
chr4	57854562	57857037
chr4	58832704	58841605
chr4	58840675	58849953
chr4	58849680	58869554
chr4	58869415	58879134
chr4	59411270	59428064
chr4	59514274	59524476
chr4	59514274	59546182
chr4	59690144	59691338
chr4	62329348	62336547
chr4	63221016	63235383
chr4	65644698	65651987
chr4	65950127	65992434
chr4	66185124	66185508
chr4	68792825	68798924
chr4	68826816	68829455
chr4	70289845	70298948
chr4	72157463	72170770
chr4	74262809	74307014
chr4	74271194	74345656
chr4	75998501	76059829
chr4	76039281	76133332
chr4	76066168	76072034
chr4	76102955	76136921
chr4	76102955	76133332
chr4	76136811	76140702
chr4	81326865	81335874
chr4	82327729	82498769
chr4	82350389	82359800
chr4	82350389	82498769
chr4	82350389	82383661
chr4	82835446	82854115
chr4	83535790	83580894
chr4	83693747	83696436
chr4	83693747	83751908
chr4	84947558	84957179
chr4	84956276	84979521
chr4	84971131	85006524
chr4	86599259	86600799
chr4	86774238	86781711
chr4	86788825	86803052
chr4	86996513	87049934
chr4	87001310	87032291
chr4	87001310	87049934
chr4	87028246	87049934
chr4	87073188	87076157
chr4	87782287	87791982
chr4	87782287	87794011
chr4	87840682	87841389
chr4	88121270	88129052
chr4	88128898	88154741
chr4	88196759	88197016
chr4	88274098	88279303
chr4	88274098	88309913
chr4	88278209	88309913
chr4	88296984	88370835
chr4	88296984	88309913
chr4	91260761	91281317
chr4	94678265	94680060
chr4	95597623	95601116
chr4	95821978	95849676
chr4	95837585	95849676
chr4	95844073	95849676
chr4	97956374	98020954
chr4	99212577	99235186
chr4	100407813	100412140
chr4	101096253	101120579
chr4	101597801	101599243
chr4	101612862	101616865
chr4	101789263	101792070
chr4	102487211	102506042
chr4	103059618	103072843
chr4	103072649	103082341
chr4	104479074	104613267
chr4	104688383	104720630
chr4	105194803	105219504
chr4	106368027	106414478
chr4	106399050	106401162
chr4	107028193	107040033
chr4	107851308	107857320
chr4	107872374	107872428
chr4	107872374	107872452
chr4	108255201	108266572
chr4	108478873	108479741
chr4	108478873	108486617
chr4	108491348	108499398
chr4	108517383	108542876
chr4	108623451	108628708
chr4	109017921	109018471
chr4	109044548	109050989
chr4	109083089	109133820
chr4	109710790	109727592
chr4	109736591	109757685
chr4	109742866	109842369
chr4	109861809	109890990
chr4	109883636	109890990
chr4	109883636	109925962
chr4	109925298	109935698
chr4	111448506	111454298
chr4	111526584	111566729
chr4	111547183	111566729
chr4	114580291	114603015
chr4	115756433	115766512
chr4	116286056	116286999
chr4	116510522	116515499
chr4	116741616	116751226
chr4	117552968	117589157
chr4	117564621	117615241
chr4	117564621	117649406
chr4	117564621	117593162
chr4	117582600	117615241
chr4	117582600	117649406
chr4	117582600	117593162
chr4	119533313	119533809
chr4	119560603	119573800
chr4	119560603	119585824
chr4	119560603	119602492
chr4	119560603	119610091
chr4	119585750	119610091
chr4	120462013	120483833
chr4	120463075	120483833
chr4	121081172	121083425
chr4	123394070	123399509
chr4	123444835	123456749
chr4	124682193	124683855
chr4	124787472	124798379
chr4	125034238	125041121
chr4	125623481	125659802
chr4	126123716	126125818
chr4	126403165	126417399
chr4	126814256	126816474
chr4	126877629	126915665
chr4	126889996	126891068
chr4	126895280	126898440
chr4	126923064	126926023
chr4	127193075	127200336
chr4	128296395	128338697
chr4	128297186	128338697
chr4	128306363	128338697
chr4	128368884	128372675
chr4	128480107	128483476
chr4	128704998	128705234
chr4	128785970	128794976
chr4	128785970	128790313
chr4	129178241	129183717
chr4	129178241	129182532
chr4	129181742	129183717
chr4	129838978	129842762
chr4	130009211	130011951
chr4	130327193	130338584
chr4	130327193	130329674
chr4	130668925	130718262
chr4	130668925	130669298
chr4	130668925	130730548
chr4	130668925	130701110
chr4	130668925	130754178
chr4	130727998	130730548
chr4	130727998	130774604
chr4	130928637	130930866
chr4	132204132	132205715
chr4	132230986	132232143
chr4	132656693	132673032
chr4	132661895	132673032
chr4	132672896	132701110
chr4	132672896	132707123
chr4	132689705	132707123
chr4	133719537	133723051
chr4	134148010	134172880
chr4	134529089	134530789
chr4	135858305	135863202
chr4	136568573	136574103
chr4	136693735	136696154
chr4	136770956	136774644
chr4	137328713	137336129
chr4	137604523	137613861
chr4	137634898	137650418
chr4	138045343	138058077
chr4	138082893	138087565
chr4	138082893	138126634
chr4	138096752	138126634
chr4	138096752	138105436
chr4	138103315	138126634
chr4	138170477	138171291
chr4	138183128	138188218
chr4	138291369	138293970
chr4	139238909	139262097
chr4	139388368	139402832
chr4	139388368	139392159
chr4	140157461	140157573
chr4	141167713	141180532
chr4	141483725	141494398
chr4	141487566	141489997
chr4	141487566	141494398
chr4	141487993	141493596
chr4	141516836	141522392
chr4	141692255	141698858
chr4	143131710	143142234
chr4	145016735	145020269
chr4	148564600	148573384
chr4	148580531	148581101
chr4	149206718	149222364
chr4	149213296	149215025
chr4	149222227	149223408
chr4	149245338	149253751
chr4	149337385	149355556
chr4	149631728	149635355
chr4	149643353	149643551
chr4	149906416	149907257
chr4	150406196	150406664
chr4	150406196	150431593
chr4	150431523	150477468
chr4	150431523	150439468
chr4	150439343	150477468
chr4	150439343	150500051
chr4	150439343	150534945
chr4	150439343	150510038
chr4	150439343	150570296
chr4	150468695	150500051
chr4	150468695	150477468
chr4	150468695	150534945
chr4	150468695	150510038
chr4	150500003	150534945
chr4	150500003	150510038
chr4	150500003	150570296
chr4	150508830	150534945
chr4	150614254	150614476
chr4	150865441	150866315
chr4	151830418	151835883
chr4	152206764	152237766
chr4	152496649	152507483
chr4	154476639	154528931
chr4	155271199	155273027
chr4	155515631	155543193
chr4	155527413	155543193
chr4	155609839	155612737
chr6	3516622	3524175
chr6	3532158	3555466
chr6	3533472	3555466
chr6	3545510	3555466
chr6	3562268	3578915
chr6	4707074	4719496
chr6	5045936	5077615
chr6	5045936	5115480
chr6	5100432	5115480
chr6	5800775	5923290
chr6	5905105	5923290
chr6	5913316	5923290
chr6	8537817	8579739
chr6	8537817	8582790
chr6	8537817	8591665
chr6	8737017	8758458
chr6	8737017	8742378
chr6	11961550	12047944
chr6	12554895	12555726
chr6	17656238	17660827
chr6	17844909	17886118
chr6	17844909	17855028
chr6	18388028	18405263
chr6	18397333	18405263
chr6	18448248	18502056
chr6	21795578	21836495
chr6	22132229	22145687
chr6	23016139	23033506
chr6	23287664	23314207
chr6	23443972	23599510
chr6	27363085	27364020
chr6	29361560	29361753
chr6	29366978	29372470
chr6	29863143	29871286
chr6	29870568	29890744
chr6	29939037	29953453
chr6	30088833	30126359
chr6	30374765	30387532
chr6	30444427	30447477
chr6	31418931	31451584
chr6	31418931	31459067
chr6	31418931	31433131
chr6	31418931	31478056
chr6	32237908	32239413
chr6	34886066	34891537
chr6	35051062	35080226
chr6	35064889	35080226
chr6	35064898	35080226
chr6	35077981	35080226
chr6	36865791	36975247
chr6	36865791	37087694
chr6	36913633	36920423
chr6	36913633	36937400
chr6	36913633	36975247
chr6	36913633	37058028
chr6	36920354	36975247
chr6	36934637	37087694
chr6	36975147	37000241
chr6	36975147	37067385
chr6	36975147	37087694
chr6	37000042	37058028
chr6	37000042	37087694
chr6	37019916	37058028
chr6	37029763	37067385
chr6	37029763	37058028
chr6	37048120	37058028
chr6	37048120	37087694
chr6	37087629	37097626
chr6	37903533	37931500
chr6	37951452	37960855
chr6	38168091	38191764
chr6	38440455	38491931
chr6	38440455	38452971
chr6	38440455	38464043
chr6	38461475	38479193
chr6	38461475	38487150
chr6	38461475	38470222
chr6	38470152	38484125
chr6	38487108	38491931
chr6	39165097	39173438
chr6	39170769	39175480
chr6	39405731	39410216
chr6	39410088	39410216
chr6	39506701	39523759
chr6	39506701	39508369
chr6	39522656	39523759
chr6	39623579	39640535
chr6	39627722	39644380
chr6	45653994	45654104
chr6	45653994	45715988
chr6	45715795	46856237
chr6	46009502	46015488
chr6	47540677	47577667
chr6	50143719	50183871
chr6	50351844	50353101
chr6	51466142	51466222
chr6	52619977	52630349
chr6	52721298	52744354
chr6	52721298	52739729
chr6	52757554	52765103
chr6	52812103	52894071
chr6	55218222	55224368
chr6	55276554	55297751
chr6	58854873	58860412
chr6	58887408	58890234
chr6	61310814	61313835
chr6	64063865	64094439
chr6	65052620	65075150
chr6	65090096	65099387
chr6	65855949	65870469
chr6	65855949	65859478
chr6	65855949	65857817
chr6	65862915	65870469
chr6	65869181	65901859
chr6	65881049	65901859
chr6	67064613	67078417
chr6	67271349	67271886
chr6	71599317	71607606
chr6	71603934	71612016
chr6	72858774	72861925
chr6	76915734	76932527
chr6	83402667	83404824
chr6	83928653	83930165
chr6	83934949	83972283
chr6	83954711	83957592
chr6	83958184	83962108
chr6	83959931	83967427
chr6	84835041	84989529
chr6	84989325	85011483
chr6	84989325	85005036
chr6	85229194	85236955
chr6	85229194	85289788
chr6	85256343	85269963
chr6	85347780	85348991
chr6	85502665	85502708
chr6	86425746	86426566
chr6	86447311	86453713
chr6	86935430	86946993
chr6	87889071	87892719
chr6	88355483	88358642
chr6	89567587	89569412
chr6	92139780	92149804
chr6	92149604	92164293
chr6	92410757	92416922
chr6	92823347	92863446
chr6	93745434	93785646
chr6	93755014	93773689
chr6	93755014	93785646
chr6	96523335	96523475
chr6	99003200	99016665
chr6	99162839	99435345
chr6	99632257	99640710
chr6	99632257	99651791
chr6	99636109	99651791
chr6	100611736	100655371
chr6	100611736	100637122
chr6	100611736	100648291
chr6	102187040	102199351
chr6	103664678	103683279
chr6	103674973	103683279
chr6	103695337	103699241
chr6	104832498	104838825
chr6	106124252	106353780
chr6	108152227	108153235
chr6	108416810	108440687
chr6	108836740	108845010
chr6	112795773	112829631
chr6	113322568	113323981
chr6	113408905	113409340
chr6	113789753	113796397
chr6	115244146	115263981
chr6	115632897	115644642
chr6	115637599	115644642
chr6	116133767	116138250
chr6	118713257	118780324
chr6	118734851	118757526
chr6	118751369	118780324
chr6	118776417	118780324
chr6	119052601	119057515
chr6	119365261	119370408
chr6	119694571	119825819
chr6	119743288	119761311
chr6	119743288	119779632
chr6	119824386	119825819
chr6	119911048	119913103
chr6	119920110	119921028
chr6	119934256	119946320
chr6	120390654	120399057
chr6	120402506	120408359
chr6	120862855	120876346
chr6	120870766	120876346
chr6	121001608	121034287
chr6	121021183	121034287
chr6	122828157	122828503
chr6	122828157	122833876
chr6	124705158	124705656
chr6	124934008	124934290
chr6	125033319	125035712
chr6	125109779	125110370
chr6	125710556	125712447
chr6	125796246	125815599
chr6	127468032	127478129
chr6	127474236	127478129
chr6	127697685	127711924
chr6	127703877	127732820
chr6	127711142	127732820
chr6	127726525	127732820
chr6	134066307	134137417
chr6	134506196	134513419
chr6	134541652	134542045
chr6	134758619	134761434
chr6	135772193	135780336
chr6	135772193	135779397
chr6	135922872	135923470
chr6	140524865	140528633
chr6	140543720	140556070
chr6	140543720	140544187
chr6	140543720	140568881
chr6	140570106	140570470
chr6	140586309	140589755
chr6	140633689	140648085
chr6	143017883	143041543
chr6	143029160	143041543
chr6	143029160	143072694
chr6	143861384	143874150
chr6	146405758	146426570
chr6	146618534	146626250
chr6	146976604	146978249
chr6	147590387	147592215
chr6	148262783	148306119
chr6	148294515	148306119
chr6	148325117	148425984
chr6	148411038	148425984
chr6	148804622	148812156
chr6	149005166	149014237
chr6	149009755	149017110
chr6	149014116	149080915
chr6	149027283	149080915
chr6	149041516	149045019
chr6	149068050	149080915
chr12	3237285	3238112
chr12	3387552	3390554
chr12	3442474	3484608
chr12	3442474	3474613
chr12	3469478	3484608
chr12	3589171	3596862
chr12	3596649	3648389
chr12	3596649	3617691
chr12	3617606	3648389
chr12	3617606	3686862
chr12	3632810	3648389
chr12	3643917	3648389
chr12	3718412	3735026
chr12	3734939	3751907
chr12	3749470	3751907
chr12	3835027	3873428
chr12	3835027	3866252
chr12	3897448	3897564
chr12	4306424	4315865
chr12	4630637	4633562
chr12	4762327	4764147
chr12	4891315	4894679
chr12	4940092	5010388
chr12	4944906	4954657
chr12	4961218	5006791
chr12	4973968	5018142
chr12	8227220	8238615
chr12	8268364	8275890
chr12	8698091	8706041
chr12	11254351	11262593
chr12	11271729	11290891
chr12	11294600	11294921
chr12	13230292	13239178
chr12	13285183	13310304
chr12	13405374	13415731
chr12	13482386	13484044
chr12	17355237	17373628
chr12	17368309	17379300
chr12	17379248	17406896
chr12	24504947	24523201
chr12	24547570	24556741
chr12	24878191	24939348
chr12	24878191	24924294
chr12	24878191	24934622
chr12	24878191	24882794
chr12	29644313	29644419
chr12	29783621	29811734
chr12	29811373	29811734
chr12	29811373	29827831
chr12	29826866	29838147
chr12	29849496	29851533
chr12	29886123	29895314
chr12	29973993	29975562
chr12	29982294	29984984
chr12	30257966	30288315
chr12	31617075	31626876
chr12	31617075	31630893
chr12	31711571	31712561
chr12	31760847	31802483
chr12	31760847	31820206
chr12	31760847	31839854
chr12	31790847	31802483
chr12	34215011	34221259
chr12	34248323	34312711
chr12	34312534	34429619
chr12	34373878	34374138
chr12	34373878	34402867
chr12	35078900	35086984
chr12	35078900	35092913
chr12	35078900	35103140
chr12	35078900	35112504
chr12	35085939	35092913
chr12	35091363	35092913
chr12	35098230	35112504
chr12	37398690	37414989
chr12	38100364	38147601
chr12	38100364	38127383
chr12	38114533	38190134
chr12	38114533	38139686
chr12	38139405	38228123
chr12	38147503	38173843
chr12	38147503	38190134
chr12	38147503	38228123
chr12	38173727	38216108
chr12	38184898	38228123
chr12	38438539	38438734
chr12	38827778	38835316
chr12	40621221	40649489
chr12	40621221	40640445
chr12	40621221	40631618
chr12	40626337	40649489
chr12	40626337	40640445
chr12	40631522	40649489
chr12	40631522	40640445
chr12	40668406	40676790
chr12	40668406	40693039
chr12	40702861	40729946
chr12	40729849	40779704
chr12	40737368	40755865
chr12	40806849	40817755
chr12	44295898	44308114
chr12	44537251	44544895
chr12	44559662	44562538
chr12	51351405	51361047
chr12	51389282	51393910
chr12	51619814	51661713
chr12	51633579	51643214
chr12	51647994	51661713
chr12	51716942	51723048
chr12	51759219	51761170
chr12	51772274	51772705
chr12	52795837	52796200
chr12	52937135	52938506
chr12	53010474	53072511
chr12	53139381	53142768
chr12	53501034	53640536
chr12	54760399	54783513
chr12	55407469	55414498
chr12	55659048	55677265
chr12	55676404	55677265
chr12	55683907	55709707
chr12	55738211	55739569
chr12	55757926	55762737
chr12	55776019	55795776
chr12	55782782	55795776
chr12	55786170	55795776
chr12	56334943	56335797
chr12	57303345	57307464
chr12	57325524	57364234
chr12	59016866	59018125
chr12	59050268	59051708
chr12	59172525	59184303
chr12	61669480	61669654
chr12	64976695	64986490
chr12	64976695	64997045
chr12	65090919	65095905
